respid,cell,rweight,tv,radio,ooh,online,social,sp_aw,relv,laugh,think,recom,talk,purchase,intent
4342,4,0.577361825,0,0,0,0,0,0,0,0,0,1,0,0,1
4351,4,1.50493281,0,0,0,0,0,0,1,1,0,0,0,0,0
4356,4,0.67011648,1,1,0,1,1,0,1,0,0,1,1,1,0
4357,4,0.516023646,1,0,1,1,1,0,1,0,0,1,1,0,1
4358,4,0.902367157,0,0,0,1,1,1,1,1,1,0,1,0,0
4364,4,0.516023646,1,0,0,1,0,0,1,1,0,1,0,1,1
4368,4,0.805227583,0,0,0,0,0,1,1,0,1,1,0,1,1
4369,4,1.099420602,1,0,0,0,0,0,0,0,0,0,0,0,1
4377,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,0
4386,4,1.099420602,0,1,0,0,0,0,0,0,0,0,0,0,0
4391,4,0.577361825,0,0,0,0,0,0,0,1,0,1,0,0,1
4392,4,0.516023646,0,0,0,1,1,0,1,1,1,1,1,1,1
4393,4,0.516023646,1,0,0,1,1,1,1,1,1,1,1,0,0
4399,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,0
4400,4,0.67011648,0,0,1,0,0,0,1,0,1,1,1,1,1
4402,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,0
4404,4,0.67011648,0,1,1,1,1,1,1,1,0,0,1,1,1
4406,4,0.516023646,1,1,0,1,0,1,1,1,1,1,1,1,1
4409,4,1.099420602,0,0,0,0,1,0,0,1,1,1,0,0,1
4414,4,0.516023646,1,0,1,1,1,0,1,1,1,1,1,1,1
4418,4,0.759526474,0,0,0,0,0,0,0,0,0,0,0,0,0
4419,4,0.516023646,0,1,0,0,0,0,1,1,1,1,1,0,1
4423,4,0.67011648,0,0,1,0,1,1,0,1,1,1,1,0,1
4433,4,0.902367157,0,0,1,0,0,0,0,0,0,0,0,1,1
4434,4,0.67011648,0,1,0,1,1,0,0,1,1,1,1,1,1
4436,4,0.577361825,0,0,0,0,0,0,1,1,1,1,0,1,1
4447,4,0.805227583,0,0,0,0,0,0,1,1,0,1,0,0,1
4465,4,0.516023646,1,0,1,0,1,0,1,1,1,1,0,0,0
4481,4,0.902367157,1,0,0,0,0,1,1,1,1,1,1,1,0
4484,4,0.516023646,1,1,0,1,1,0,1,1,1,1,1,1,0
4485,4,0.516023646,1,0,0,0,0,1,1,1,1,1,1,1,1
4487,4,0.902367157,1,0,0,0,0,0,1,1,0,0,0,0,1
4488,4,0.577361825,0,0,0,0,0,1,1,1,1,1,0,0,0
4490,4,0.805227583,0,0,0,0,0,0,0,1,0,1,0,0,0
4494,4,1.50493281,0,0,0,0,0,0,1,1,0,1,0,0,1
4499,4,1.099420602,1,0,0,0,1,1,0,1,0,0,0,0,0
4500,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,1
4501,4,0.516023646,0,0,0,0,0,0,0,1,0,0,0,0,1
4502,4,0.516023646,0,0,1,0,0,0,1,0,0,1,0,0,0
4509,4,0.577361825,0,0,0,0,0,1,0,0,1,0,0,0,0
4519,4,0.67011648,1,0,0,0,1,0,0,0,1,1,1,1,1
4526,4,0.759526474,0,0,0,0,0,0,0,0,0,0,0,0,0
4528,4,0.805227583,0,0,0,0,0,0,1,1,1,1,1,1,1
4529,4,0.516023646,1,1,1,0,1,0,1,1,1,1,1,0,1
4533,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,0
4534,4,0.902367157,0,0,0,0,0,0,0,0,0,0,0,0,1
4536,4,1.50493281,0,0,0,0,0,0,1,1,1,0,0,1,1
4539,4,1.099420602,0,0,0,0,0,1,0,1,0,0,0,0,0
4541,4,0.67011648,1,1,1,1,0,1,1,1,1,1,1,0,0
4543,4,0.516023646,0,0,0,1,0,0,1,1,0,1,0,1,1
4545,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,1
4548,4,0.759526474,0,0,0,0,0,0,0,0,0,0,0,0,0
4553,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,0
4559,4,0.902367157,0,0,0,0,1,1,0,1,1,1,1,0,1
4560,4,0.67011648,0,0,1,0,0,0,0,0,0,0,0,0,0
4565,4,1.099420602,0,0,0,1,1,0,0,0,0,0,0,1,1
4569,4,1.50493281,0,0,0,0,0,0,1,1,1,0,0,0,0
4574,4,0.516023646,1,1,1,1,1,1,0,0,0,1,1,1,0
4575,4,0.516023646,0,0,0,1,0,1,1,1,1,1,1,1,1
4578,4,0.516023646,1,1,0,0,0,1,1,1,1,1,1,0,1
4581,4,0.902367157,0,0,0,0,0,0,0,0,0,0,0,0,1
4585,4,0.759526474,0,0,0,0,0,0,0,0,0,0,0,1,1
4588,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,0
4595,4,0.516023646,1,0,0,1,0,0,1,1,1,1,1,0,0
4596,4,1.50493281,0,0,0,0,0,1,1,1,1,1,1,0,1
4604,4,1.50493281,0,0,0,0,0,1,1,1,1,1,0,0,0
4606,3,2.1227,0,0,0,0,0,0,1,0,1,0,0,0,0
4608,3,1.5189,1,0,0,1,0,0,0,0,0,0,0,0,0
4609,4,0.902367157,1,0,0,0,1,0,0,0,0,0,0,0,0
4610,2,0.8488,0,0,0,0,0,0,0,0,0,0,0,0,0
4613,4,0.759526474,0,0,0,0,0,0,0,0,0,0,0,0,0
4614,3,1.5189,1,0,0,0,0,0,1,1,0,1,0,0,0
4615,1,1.0301,1,1,0,0,0,0,0,1,0,1,0,1,1
4615,4,0.516023646,0,1,0,0,1,1,1,1,0,0,1,1,0
4616,3,0.971,0,0,0,0,0,0,0,0,0,0,0,0,0
4618,3,0.971,0,0,0,0,0,0,0,0,0,0,0,0,0
4620,3,0.971,0,0,0,0,0,0,0,0,0,0,0,0,0
4621,4,0.516023646,1,0,0,0,0,0,0,0,0,0,0,0,0
4623,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,0
4624,3,0.971,0,0,0,0,0,0,0,0,0,0,0,0,0
4625,1,0.9958,0,0,0,0,0,1,0,0,0,1,0,0,0
4626,3,0.971,0,0,0,0,0,0,0,0,0,0,0,0,0
4635,2,0.9355,0,1,1,1,1,0,1,1,1,1,1,1,1
4640,4,0.67011648,1,0,0,0,0,1,1,1,1,1,1,1,1
4643,4,0.805227583,0,0,0,0,0,1,1,1,1,1,1,0,0
4645,4,0.516023646,1,0,0,0,1,0,1,1,0,0,0,1,0
4651,4,0.902367157,1,1,1,1,0,1,0,0,0,0,0,0,0
4657,1,0.9958,0,0,0,0,0,1,0,0,0,0,0,0,1
4659,4,0.805227583,0,0,0,0,0,0,1,1,1,1,1,1,1
4662,4,1.50493281,0,0,0,0,0,1,0,0,0,0,0,0,1
4663,4,0.805227583,0,0,0,0,0,0,1,1,0,0,0,0,1
4674,4,0.516023646,1,0,0,0,1,1,1,1,0,1,1,0,1
4677,4,0.516023646,0,0,0,0,1,0,1,1,1,1,0,0,1
4682,4,0.759526474,0,0,0,0,0,0,0,1,0,1,0,0,0
4684,4,0.67011648,1,0,0,0,0,0,0,0,0,0,1,0,0
4694,4,0.516023646,1,1,0,0,1,1,1,1,1,0,1,1,1
4713,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,0
4722,4,0.516023646,0,1,0,0,0,0,1,1,0,1,1,1,1
4728,4,1.099420602,0,0,0,0,0,0,1,0,0,0,0,0,0
4729,4,0.516023646,0,0,0,0,0,0,1,1,1,1,0,1,1
4738,4,1.50493281,0,0,0,0,0,0,0,0,0,0,0,0,0
4747,4,0.516023646,1,1,1,0,0,0,1,0,0,1,0,1,1
4751,4,0.67011648,1,0,0,0,1,0,1,0,1,0,0,0,1
4752,4,1.099420602,0,0,1,1,1,1,0,0,0,0,0,1,1
4753,4,0.759526474,0,0,0,0,0,0,0,0,0,0,0,1,0
4755,4,0.67011648,0,0,0,0,1,0,1,1,1,0,1,0,0
4756,4,0.516023646,0,0,0,0,0,1,1,1,0,1,1,0,0
4757,4,1.50493281,0,0,0,0,0,0,0,0,0,0,0,0,0
4759,4,0.67011648,0,0,1,0,0,0,0,0,1,0,1,0,1
4761,4,0.805227583,0,0,0,0,0,0,1,1,0,1,0,1,1
4763,4,0.67011648,1,0,0,0,0,1,0,1,0,1,1,0,0
4768,4,0.902367157,1,0,0,0,0,0,1,1,1,0,1,0,0
4771,4,1.50493281,0,0,0,0,0,0,1,1,1,1,0,1,1
4772,4,1.099420602,0,0,0,1,1,0,0,0,0,0,0,0,0
4773,4,0.805227583,0,0,0,0,0,0,0,0,0,0,0,0,0
4774,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,0
4777,4,0.902367157,0,0,1,0,1,0,0,0,0,1,0,0,1
4778,4,0.805227583,0,0,0,0,0,1,0,1,1,1,1,0,1
4783,4,0.67011648,0,0,0,0,0,0,1,1,0,1,1,0,0
4786,4,0.902367157,0,0,0,0,0,0,0,0,0,0,0,0,0
4788,4,0.759526474,0,0,0,0,0,0,0,0,0,0,0,0,0
4791,4,0.516023646,1,1,0,0,1,0,0,1,0,1,1,1,1
4792,4,1.50493281,0,0,0,0,0,0,0,1,0,0,0,0,0
4798,4,1.099420602,1,0,0,0,0,0,0,0,0,0,0,0,1
4801,1,0.8874,1,0,1,1,0,1,1,1,1,1,1,1,1
4801,4,0.902367157,0,1,0,0,0,1,1,1,0,1,0,0,0
4805,1,0.9958,0,0,0,0,0,0,0,1,1,0,0,0,0
4807,4,0.759526474,0,0,0,0,0,0,0,1,0,0,0,0,0
4814,2,1.4057,0,0,0,0,0,0,1,0,1,0,0,0,0
4814,4,1.50493281,0,0,0,0,0,0,1,1,1,1,1,0,1
4815,1,1.0301,1,1,0,1,1,0,1,1,0,1,0,1,1
4817,4,0.516023646,1,0,0,1,0,0,1,1,1,1,1,1,1
4818,4,0.516023646,1,1,1,1,0,0,0,1,1,1,0,0,1
4821,4,0.759526474,0,0,0,0,0,0,0,0,0,0,0,0,0
4823,4,0.805227583,0,0,0,0,0,0,1,0,1,1,1,0,1
4828,4,0.516023646,0,0,0,1,0,0,1,1,1,1,0,0,1
4829,4,0.516023646,0,1,1,1,0,0,1,1,0,1,0,0,1
4837,4,0.759526474,0,0,0,0,0,0,0,1,0,1,0,0,0
4845,4,0.759526474,0,0,0,0,0,0,0,0,0,0,0,0,0
4863,4,0.805227583,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,4,0.805227583,0,0,0,0,0,0,0,1,1,1,1,1,1
4868,4,1.50493281,0,0,0,0,0,0,1,1,1,1,1,1,1
4871,4,0.577361825,0,0,0,0,0,0,0,1,0,1,0,0,0
4874,4,0.902367157,1,0,0,0,0,0,0,0,0,0,0,1,1
4877,4,0.902367157,0,0,0,0,1,0,0,0,0,0,0,0,0
4880,4,0.516023646,1,1,0,0,0,0,1,1,0,1,1,1,1
4883,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,0
4885,4,0.67011648,1,0,0,0,1,0,1,1,1,1,0,1,1
4899,4,0.516023646,0,0,1,0,0,0,1,1,0,0,0,0,0
4900,4,0.805227583,0,0,0,0,0,1,1,1,0,1,1,0,0
4903,4,0.516023646,1,0,1,1,1,0,1,1,1,1,1,0,0
4906,4,0.516023646,0,0,0,1,0,0,1,1,1,1,1,0,1
4910,4,1.50493281,0,0,0,0,0,0,0,0,0,0,0,0,0
4917,4,0.516023646,0,1,1,1,0,0,1,1,1,1,0,0,0
4921,4,0.67011648,1,0,0,1,1,0,1,1,0,1,1,1,1
4924,4,0.516023646,0,0,0,0,0,0,1,1,0,1,0,1,1
4933,4,0.67011648,0,1,0,0,0,0,1,1,0,1,0,0,1
4934,4,0.67011648,1,1,1,0,0,0,0,0,0,1,1,1,1
4936,4,0.67011648,1,0,0,0,0,0,0,0,1,0,0,0,0
4945,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,1
4953,4,0.577361825,0,0,0,0,0,0,1,1,1,1,0,0,1
4956,4,1.50493281,0,0,0,0,0,1,1,1,0,1,1,0,0
4957,4,0.805227583,0,0,0,0,0,0,0,1,0,0,0,0,1
4966,4,0.516023646,0,1,0,1,0,0,1,1,1,1,0,0,1
4970,4,0.902367157,0,0,0,0,1,0,0,0,0,0,0,0,0
4975,4,0.516023646,0,1,0,0,0,1,0,0,0,0,0,0,1
4978,4,0.67011648,0,0,0,0,0,0,0,0,0,1,0,0,1
4981,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,0
4982,4,0.67011648,1,0,0,1,1,0,0,1,0,1,0,1,1
4983,4,0.516023646,0,0,0,0,0,0,0,1,0,1,0,1,1
4985,4,0.516023646,1,1,0,0,1,1,1,1,1,1,1,0,0
4986,4,0.67011648,1,1,0,0,1,1,1,0,0,0,0,1,1
4988,4,0.516023646,0,1,1,0,0,0,0,1,1,1,0,0,1
4992,4,0.67011648,1,0,0,1,1,1,0,0,0,1,1,0,0
4994,4,0.577361825,0,0,0,0,0,0,1,1,1,0,0,0,0
4996,4,0.67011648,0,0,0,0,0,0,1,1,0,1,1,1,1
5002,4,0.516023646,1,0,0,0,1,0,1,0,0,0,0,0,0
5003,4,0.805227583,0,0,0,0,0,1,0,1,0,0,1,0,0
5006,4,0.759526474,0,0,0,0,0,0,0,0,0,0,0,0,0
5008,4,0.902367157,0,0,0,0,0,0,0,0,0,0,0,0,1
5020,4,0.516023646,1,1,1,1,1,0,1,1,1,1,0,1,1
5023,4,0.759526474,0,0,0,0,0,0,0,0,0,0,0,0,0
5029,4,0.67011648,0,1,0,0,0,0,0,1,0,1,0,1,1
5030,4,0.516023646,0,1,0,0,0,0,1,1,1,1,0,1,1
5032,4,0.67011648,0,0,1,0,0,0,0,0,0,1,1,0,0
5034,4,0.902367157,1,1,0,1,1,0,0,0,0,0,0,1,1
5037,4,0.805227583,0,0,0,0,0,0,0,0,0,0,0,0,0
5048,4,0.516023646,1,0,0,0,0,0,1,1,0,1,1,0,0
5049,4,1.50493281,0,0,0,0,0,0,1,1,0,1,0,0,0
5054,4,0.516023646,0,0,0,0,0,0,1,0,0,1,0,0,1
5056,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,1,0
5057,4,0.67011648,0,1,0,0,0,0,1,1,0,1,1,0,1
5067,4,0.902367157,0,0,0,0,0,0,1,1,1,1,1,0,0
5075,4,0.577361825,0,0,0,0,0,0,1,1,0,0,0,0,0
5079,4,0.805227583,0,0,0,0,0,0,0,0,0,0,0,0,0
5087,4,0.67011648,0,0,0,0,0,1,1,1,1,1,1,1,1
5093,4,0.67011648,0,0,0,1,1,0,0,0,1,1,1,1,1
5096,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,1
5098,4,1.50493281,0,0,0,0,0,0,0,0,0,1,1,0,0
5104,4,0.67011648,1,0,0,0,0,0,1,0,1,0,0,0,1
5106,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,0
5109,4,0.805227583,0,0,0,0,0,0,1,0,1,1,1,1,0
5110,4,0.902367157,1,0,0,0,1,0,0,0,0,0,0,0,1
5112,4,1.099420602,0,0,0,1,0,0,0,0,0,0,0,0,0
5113,4,0.516023646,0,0,0,0,0,0,0,0,0,0,0,0,0
5116,4,0.902367157,0,1,0,0,0,0,0,0,0,0,0,0,0
5118,4,0.67011648,0,0,0,0,1,0,0,1,0,1,1,1,1
5122,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,1
5123,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,0
5130,4,0.805227583,0,0,0,0,0,0,0,0,0,0,0,0,0
5134,4,0.67011648,0,0,0,0,1,0,1,1,1,1,1,1,1
5140,4,0.805227583,0,0,0,0,0,0,0,1,1,1,0,1,1
5143,4,0.902367157,0,0,0,1,0,0,0,0,1,0,0,0,1
5144,4,0.902367157,0,1,0,0,1,0,0,0,0,0,0,1,1
5145,4,0.902367157,1,1,1,1,0,1,0,0,0,0,0,0,0
5146,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,0
5157,4,0.516023646,1,1,0,0,1,1,1,1,0,1,1,1,1
5159,4,0.516023646,1,0,0,0,0,0,0,1,1,1,1,0,1
5172,4,1.50493281,0,0,0,0,0,0,1,1,1,0,0,0,0
5182,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,0
5183,4,0.516023646,0,0,1,1,1,0,1,1,1,1,1,1,1
5185,4,0.516023646,0,0,1,0,0,1,1,1,1,1,0,0,0
5187,4,1.50493281,0,0,0,0,0,0,1,1,1,1,0,0,0
5188,4,0.516023646,0,0,0,1,0,1,1,1,1,1,1,1,1
5189,4,0.577361825,0,0,0,0,0,0,1,1,1,0,0,0,1
5195,4,0.516023646,1,0,0,0,0,0,1,0,0,1,0,1,0
5199,4,0.516023646,0,0,1,0,0,1,1,0,0,0,0,0,0
5203,4,0.902367157,1,0,1,0,0,0,0,0,0,0,0,0,1
5205,4,0.577361825,0,0,0,0,0,1,0,0,1,1,1,0,0
5207,4,0.577361825,0,0,0,0,0,0,0,1,1,0,0,0,0
5213,4,1.099420602,0,0,1,0,0,1,1,1,1,1,0,1,0
5222,4,0.759526474,0,0,0,0,0,0,0,0,0,0,0,0,0
5226,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,0
5227,4,0.516023646,0,1,0,0,1,0,1,1,0,1,1,1,0
5229,4,0.759526474,0,0,0,0,0,0,1,0,0,0,0,0,0
5232,4,1.50493281,0,0,0,0,0,0,0,0,0,0,0,0,0
5237,4,0.759526474,0,0,0,0,0,1,1,1,1,1,0,0,0
5238,4,0.577361825,0,0,0,0,0,0,0,1,0,1,0,1,0
5242,4,0.67011648,1,1,1,0,1,0,0,0,0,1,1,0,1
5243,4,0.577361825,0,0,0,0,0,0,1,0,1,0,0,0,0
5245,4,0.516023646,1,0,0,0,1,0,1,1,1,1,1,1,1
5246,4,1.099420602,0,0,0,0,1,0,0,0,1,0,0,1,1
5250,4,0.759526474,0,0,0,0,0,0,0,0,0,1,0,0,0
5253,4,0.902367157,1,0,0,1,0,0,0,0,0,0,0,1,1
5256,4,0.805227583,0,0,0,0,0,0,1,1,1,1,1,0,1
5262,4,1.50493281,0,0,0,0,0,0,1,1,0,1,1,0,1
5264,4,1.099420602,0,0,0,0,0,0,0,0,0,0,0,0,1
5271,4,0.516023646,1,1,0,0,0,1,1,1,1,1,0,0,1
5280,4,0.67011648,0,0,0,0,0,0,0,0,0,0,0,0,0
5281,4,0.759526474,0,0,0,0,0,0,0,0,0,0,0,0,0
5282,4,0.516023646,0,0,0,0,1,1,1,1,1,1,0,1,0
5284,4,0.67011648,1,1,0,0,1,0,1,1,1,1,1,1,1
5290,4,0.805227583,0,0,0,0,0,1,1,1,0,1,1,0,0
5291,4,0.67011648,0,1,0,0,0,0,1,1,0,1,1,1,1
5294,4,0.516023646,0,0,0,1,0,0,0,1,1,1,1,1,1
5295,4,0.67011648,1,0,0,0,0,1,1,1,1,1,1,0,0
5303,4,1.099420602,0,0,0,0,0,0,0,0,0,0,0,0,1
5312,4,0.902367157,0,1,1,0,0,0,0,0,0,0,0,1,0
5318,4,0.902367157,0,0,0,0,0,0,0,0,0,0,0,0,1
5322,4,0.67011648,1,0,0,0,0,0,1,1,1,1,0,0,0
5323,4,0.902367157,1,0,1,0,1,0,0,0,0,0,0,0,1
5328,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,0
5334,4,0.67011648,1,1,0,0,0,1,1,1,1,1,0,1,1
5335,4,1.50493281,0,0,0,0,0,1,1,1,0,1,0,0,1
5337,4,0.516023646,0,0,0,1,0,0,0,0,0,0,0,0,0
5342,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,1,1
5344,4,0.67011648,1,0,1,0,0,0,0,0,0,1,0,1,1
5346,4,0.805227583,0,0,0,0,0,0,1,0,0,0,0,0,1
5350,4,0.805227583,0,0,0,0,0,0,1,1,1,1,0,0,1
5353,4,0.805227583,0,0,0,0,0,1,1,1,1,1,0,1,1
5359,4,0.805227583,0,0,0,0,0,0,0,1,0,1,0,1,1
5361,4,0.516023646,1,0,0,1,1,1,1,1,1,1,1,1,1
5371,4,0.516023646,1,0,0,0,1,1,1,1,1,1,1,0,1
5375,4,1.099420602,1,1,1,0,1,0,1,1,0,0,0,1,1
5394,4,1.099420602,0,0,0,1,0,0,0,0,0,0,0,0,1
5398,4,0.516023646,1,0,1,1,0,0,0,0,0,1,0,0,1
5401,4,0.577361825,0,0,0,0,0,0,1,1,0,1,0,1,1
5402,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,1
5407,4,0.67011648,0,0,0,0,0,0,0,1,0,1,0,0,1
5412,4,0.516023646,1,1,1,1,0,0,1,1,1,1,0,1,1
5416,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,0
5423,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,0
5428,4,0.805227583,0,0,0,0,0,0,1,1,1,1,1,0,1
5440,4,0.805227583,0,0,0,0,0,0,0,0,0,1,0,0,1
5443,4,0.516023646,1,1,0,0,0,0,1,1,0,1,1,0,1
5447,4,0.67011648,0,1,0,0,0,0,0,0,0,1,0,0,1
5449,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,0
5454,4,0.805227583,0,0,0,0,0,1,0,1,0,1,0,0,1
5460,4,1.099420602,0,0,0,1,1,0,0,0,0,0,0,0,0
5462,4,1.099420602,0,0,0,0,1,0,0,0,1,1,1,1,1
5464,4,1.099420602,1,1,0,0,0,1,0,0,0,0,1,0,0
5472,4,0.516023646,0,0,1,1,1,0,0,0,0,0,0,1,0
5474,4,0.805227583,0,0,0,0,0,1,0,0,0,1,1,1,1
5475,4,0.759526474,0,0,0,0,0,0,0,0,0,0,0,0,1
5477,4,0.902367157,1,1,0,0,0,0,0,0,0,0,0,1,0
5479,4,0.805227583,0,0,0,0,0,0,1,1,1,1,0,1,1
5480,4,0.67011648,0,0,1,1,0,0,1,0,1,1,1,1,1
5485,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,1
5493,4,0.805227583,0,0,0,0,0,1,1,1,1,1,1,1,1
5499,4,0.902367157,0,0,0,0,0,0,0,0,0,0,0,0,0
5512,4,1.50493281,0,0,0,0,0,1,1,1,0,1,0,1,0
5519,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,0
5520,4,0.759526474,0,0,0,0,0,0,0,0,0,0,0,0,1
5541,4,0.516023646,1,1,0,1,0,1,1,0,0,1,1,1,1
5542,4,0.577361825,0,0,0,0,0,1,0,0,0,0,0,0,0
5553,4,0.902367157,0,0,0,1,0,0,0,0,0,0,0,0,0
5556,4,0.516023646,0,0,0,1,0,1,1,1,0,1,1,0,1
5560,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,0
5561,4,0.516023646,1,1,0,1,1,0,1,1,1,1,0,0,0
5562,4,0.805227583,0,0,0,0,0,0,1,1,0,1,0,0,1
5564,4,0.516023646,1,0,0,0,0,0,1,1,1,1,1,1,1
5570,4,0.805227583,0,0,0,0,0,1,0,0,1,1,1,1,1
5581,4,0.902367157,0,0,0,0,1,0,0,0,0,0,0,0,0
5594,4,0.902367157,0,0,0,0,0,0,0,0,0,0,0,0,0
5600,4,0.516023646,0,1,0,0,0,0,1,1,0,1,0,0,1
5601,4,0.805227583,0,0,0,0,0,0,0,0,0,0,0,0,0
5614,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,0
5636,4,0.805227583,0,0,0,0,0,0,0,0,0,1,0,0,1
5642,4,0.516023646,0,0,0,1,0,1,1,1,0,1,0,1,0
5649,4,0.577361825,0,0,0,0,0,0,0,0,1,0,0,0,1
5684,4,0.516023646,0,0,0,0,0,0,1,1,1,1,1,0,1
5685,4,0.805227583,0,0,0,0,0,0,1,1,1,1,1,1,1
5688,4,0.516023646,0,0,0,0,1,0,0,0,0,1,0,0,1
5701,4,0.516023646,1,1,1,0,1,0,1,1,1,1,1,1,1
5707,4,0.516023646,1,1,0,1,0,0,0,1,1,1,1,1,1
5720,4,0.577361825,0,0,0,0,0,1,1,0,1,1,1,0,1
5727,4,0.577361825,0,0,0,0,0,1,0,1,1,0,0,0,1
5728,4,0.577361825,0,0,0,0,0,0,1,1,0,1,0,0,1
50034,4,0.902367157,1,0,0,0,1,0,0,0,0,0,0,1,0
